 আওয়ামী মোবাইল - সেরা দামে ফালতু ফোন | মি আওয়ামী | ১৭ বছরের গ্যারান্টি
 জনি সিং হেলিকপ্টার – সবকিছু ঝাপসা উদাম দেখাবে | বর্ডার এয়ার | ৫০ বছরের ওয়ারেন্টি
 ঝাপসা বাইপাস – পেডেল ঘুরবে কিন্তু চাকা ঘুরবে না | ধান্দা | মাইনাস ওয়ারেন্টি
 পাপিয়া চার্জার – গরম বাতাসে ঘর ভরিয়ে দেয় | হিরো স্পিকার | লাইফটাইম সাইলেন্স
 হাসিনা টিভি – পানি গরম হবে না কারেন্ট বিল ডাবল | মি আওয়ামী | ৫০ বছরের ওয়ারেন্টি
 সাকিব মাউস – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | উড়া ব্ল্যাক | জিরো স্পীড
 ফাঁকা চশমা – ক্লিক হবে শতবার কিন্তু কাজ হবে না একবার | ভণ্ড ভয়েস | এক মিনিটের ওয়ারেন্টি
 ধান্দাবাজ পাওয়ার ব্যাংক – এক কানে সাউন্ড অন্য কানে নীরবতা | ভণ্ড ভয়েস | এক মিনিটের ওয়ারেন্টি
 ফাঁকা পেন্ট – বাফারিং হবে লাইফটাইম | ঠকবাজ নেট | ১ সেকেন্ডের ওয়ারেন্টি
 হেলেনা কফি মেকার – সবকিছু ঝাপসা উদাম দেখাবে | ধান্দা | জিরো ওয়ারেন্টি
 হেলেনা হেডফোন – সেরা দামে ফালতু ফোন | ধোঁকা কাফে | নো রিটার্ন
 পাপিয়া হেলমেট – পানি গরম হবে না কারেন্ট বিল ডাবল | ফেক সিট | নো রিটার্ন
 অনন্ত এসি – হাওয়া ছাড়া শুধুই বিকট শব্দ | হিরো অফিসিয়াল | মাইনাস ওয়ারেন্টি
 মিয়া খলিফা পারফিউম – এক মিনিটেই ফুল ডিসচার্জ | ঠকবাজ | পালি গোল্ডেন ওয়ারেন্টি
 সাকিব অয়েল – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | ধান্দা | ১০-১০ ব্লাইন্ড গ্যারান্টি
 পলাইম হেলিকপ্টার – শুধু তেলের তেলতেলে ভাব কোনো কাজ নেই | ধোঁকা কাফে | জিরো ওয়ারেন্টি
 উড়াধুড়া ফ্যান – বাটন টিপলেই স্প্রিং খুলে বাইরে আসবে | ধান্দা | ৩ সেকেন্ডের ওয়ারেন্টি
 পাগলা জুতা – ছবি উঠবে ঘোলা চেহারা হবে ভূতের মতো | ফাঁকা এনার্জি | লাইফটাইম ধোঁকা
 ঝাপসা মোবাইল – সিগন্যাল ফুল কিন্তু স্পিড জিরো | ফেক পাওয়ার | লাইফটাইম শক
 উড়াধুড়া ক্যামেরা – চুক্তি হবে কিন্তু স্থায়িত্ব এক রাতের | ফাঁকা এনার্জি | ১০০ বছরের ওয়ারেন্টি
 অনন্ত ক্যামেরা – পাসপোর্ট প্রস্তুত কিন্তু ফ্লাইট মিস | শেখ এন্টারপ্রাইজ | জিরো ওয়ারেন্টি
 মামুনুল জুতা – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | ঝাপসা হোম | জিরো স্পীড
 মামুনুল সাউন্ডবার – ঠাণ্ডা করবে না বরফ জমাবে মেঝেতে | ফাঁকি ওয়্যার | পালি গোল্ডেন ওয়ারেন্টি
